2021-12-31 17:35:0.522,844215,WFT,4826,ios97hmrv745se@live.com,北京,159.77,"{""ismain"":1",level:13,ts:91,ver:67}
2021-12-31 17:35:0.522,966478,GEL,5172,mqapgfbhocewaj75u34@ask.com,湖北,106.16,"{""ismain"":1",level:61,ts:21,ver:42}
2021-12-31 17:35:0.522,1218612,WWT.HD,5739,vpxtd5ikqlc1kec0@3721.net,江苏,160.24,"{""ismain"":0",level:59,ts:92,ver:53}
2021-12-31 17:35:0.522,23600249,W3C,6064,zq2w1trrdaq5@yahoo.com,河北,3.86,"{""ismain"":1",level:41,ts:83,ver:24}
2021-12-31 17:35:0.522,21580495,WWPS,1992,37je1brkrkaw1r25@126.com,江西,152.45,"{""ismain"":0",level:53,ts:93,ver:51}
2021-12-31 17:35:0.522,848118,W3C,9700,qn2qmoc0y60y4l3@0355.net,江苏,98.51,"{""ismain"":0",level:10,ts:78,ver:92}
2021-12-31 17:35:0.522,863944,PCM,3443,dccjjueorqn0mx6jfx9u@163.com,北京,1.2,"{""ismain"":0",level:26,ts:54,ver:93}
2021-12-31 17:35:0.522,971576,WFT,6357,sz9hbtp3it@gmail.com,甘肃,130.76,"{""ismain"":0",level:18,ts:54,ver:51}
2021-12-31 17:35:0.522,1177658,WWT,8556,law5bkjnc@0355.net,广东,93.3,"{""ismain"":0",level:50,ts:84,ver:56}
2021-12-31 17:35:0.522,984714,WWT.HD,4952,zco7xso8tulp23wfqjky@126.com,北京,176.33,"{""ismain"":1",level:19,ts:39,ver:69}
2021-12-31 17:35:0.522,27267600,WWT.M,8244,8uvzj@yeah.net,广东,85.05,"{""ismain"":1",level:52,ts:57,ver:88}
2021-12-31 17:35:0.522,22843660,WWT.M,6436,uaf7mlt3gzphb07bb@0355.net,上海,182.26,"{""ismain"":0",level:48,ts:65,ver:99}
2021-12-31 17:35:0.522,653236,GEL,8819,63j2qlc76lm66s@263.net,江苏,163.29,"{""ismain"":1",level:44,ts:45,ver:67}
2021-12-31 17:35:0.522,24082003,WWT.M,5318,b2esxg9qnk7n7jebt@126.com,广西,134.02,"{""ismain"":0",level:92,ts:92,ver:51}
2021-12-31 17:35:1.394,1032387,WFT.HD,3502,94gvc0ez40yl6te@sohu.com,广东,45.22,"{""ismain"":0",level:12,ts:77,ver:82}
2021-12-31 17:35:1.394,1292363,GEL.M,2658,e69ye3p97s@3721.net,广东,175.7,"{""ismain"":1",level:77,ts:13,ver:24}
2021-12-31 17:35:1.394,997331,WWPS,7157,wuubxk@yahoo.com.cn,上海,50.26,"{""ismain"":1",level:90,ts:92,ver:30}
2021-12-31 17:35:1.394,753764,WWT.HD,9632,lkl6zcrdx@qq.com,广东,64.16,"{""ismain"":0",level:77,ts:31,ver:21}
2021-12-31 17:35:1.394,748974,GEL.M,4787,tq8yrq43k7s@msn.com,北京,168.27,"{""ismain"":1",level:89,ts:43,ver:21}
2021-12-31 17:35:1.394,26325792,WCT,1949,cv1maiycq1fhc@163.net,河北,148.85,"{""ismain"":1",level:39,ts:69,ver:58}
2021-12-31 17:35:1.394,1003996,WWT.M,2983,0x3xjnf3td2@163.com,上海,59.8,"{""ismain"":0",level:85,ts:31,ver:24}
2021-12-31 17:35:1.394,37467696,W3C,6235,m2o3r@hotmail.com,河北,171.28,"{""ismain"":0",level:84,ts:18,ver:21}
2021-12-31 17:35:1.394,35324429,WET,8978,8e54jpaza9wghep@263.net,河北,65.07,"{""ismain"":1",level:34,ts:33,ver:76}
2021-12-31 17:35:1.394,1203683,WET,4011,ycid05pi55u@yahoo.com,北京,48.95,"{""ismain"":0",level:12,ts:65,ver:17}
2021-12-31 17:35:1.394,1236555,GEL.M,3162,ilwhxyl66jgkccqg4@gmail.com,江苏,72.11,"{""ismain"":1",level:77,ts:64,ver:90}
2021-12-31 17:35:1.394,23047019,WWT.M,5905,fnm3kclagmjk2plq28@qq.com,北京,72.27,"{""ismain"":0",level:13,ts:93,ver:66}
2021-12-31 17:35:1.394,,,,,,,,,,
2021-12-31 17:35:1.394,21404015,WWT.M,3197,2l4cq11egjl1x@3721.net,黑龙江,97.51,"{""ismain"":1",level:45,ts:87,ver:27}
2021-12-31 17:35:1.394,31953797,WFT.HD,9632,rofzfl@aol.com,上海,57.42,"{""ismain"":1",level:28,ts:57,ver:36}
2021-12-31 17:35:1.394,20468910,WWT,8720,w05cj6wuwx300@126.com,河南,48.68,"{""ismain"":0",level:62,ts:18,ver:57}
2021-12-31 17:35:1.394,661365,WFT.HD,8712,6e3mw44j9pe@0355.net,北京,185.2,"{""ismain"":0",level:47,ts:11,ver:19}
2021-12-31 17:35:1.394,21670591,WWPS,4007,fxa6vue6@126.com,河南,100.67,"{""ismain"":0",level:94,ts:64,ver:57}
2021-12-31 17:35:1.394,37355555,PCM.M,9011,pv1ws3t2vzz0w@msn.com,上海,171.4,"{""ismain"":0",level:47,ts:85,ver:60}
2021-12-31 17:35:1.394,35458017,WFT,1895,hp4zo65zxhz@yahoo.com.cn,北京,60.95,"{""ismain"":1",level:74,ts:77,ver:83}
2021-12-31 17:35:1.394,746471,WFT.HD,3409,ypzunrp@3721.net,江苏,181,"{""ismain"":1",level:22,ts:26,ver:51}
2021-12-31 17:35:1.394,22468954,WWT,4963,uxoct0zbmmnagn7p50q@263.net,北京,131.38,"{""ismain"":0",level:18,ts:30,ver:86}
2021-12-31 17:35:1.394,684647,PCM.M,3214,3wpcrsnw34aac@263.net,上海,183.26,"{""ismain"":0",level:57,ts:69,ver:74}
2021-12-31 17:35:1.394,23332771,WFT,3625,sq8covfm2u9w9jcmm@qq.com,浙江,188.57,"{""ismain"":0",level:12,ts:33,ver:33}
2021-12-31 17:35:1.394,681923,WWT.M,9312,5zcvkdamii6msioi05ca@126.com,江苏,14.18,"{""ismain"":1",level:13,ts:81,ver:90}
2021-12-31 17:35:1.394,832649,WCT,2351,5iizca0gg22y4@hotmail.com,北京,39.45,"{""ismain"":1",level:40,ts:86,ver:61}
2021-12-31 17:35:1.394,1172916,WWPS,2617,0tmje3yi2os845p@163.com,广东,87.22,"{""ismain"":0",level:49,ts:72,ver:68}
2021-12-31 17:35:1.394,847295,WWPS,5463,pi47m30krt6x0k3vc1@googlemail.com,北京,41.26,"{""ismain"":0",level:94,ts:67,ver:40}
2021-12-31 17:35:1.394,29979244,GEL.M,6494,4fbowdrv4o4qt7sp@yeah.net,广东,184.3,"{""ismain"":1",level:87,ts:72,ver:75}
2021-12-31 17:35:1.394,26245035,PCM,4904,plsss@163.com,河南,189.2,"{""ismain"":0",level:91,ts:59,ver:57}
2021-12-31 17:35:1.394,735920,W3C,5528,38hntjzq@126.com,上海,78.2,"{""ismain"":1",level:89,ts:29,ver:98}
2021-12-31 17:35:1.394,30045856,GEL.M,9463,irbvu6cvsfq3gzxpp@hotmail.com,广东,183.98,"{""ismain"":0",level:19,ts:75,ver:81}
2021-12-31 17:35:1.394,30968539,WFT.M,8034,7b3g1nci0atj4p@yahoo.com,江苏,43.74,"{""ismain"":0",level:92,ts:36,ver:56}
2021-12-31 17:35:1.394,37854037,WFT.M,6989,xsq7aho8gd@ask.com,浙江,19.84,"{""ismain"":1",level:19,ts:32,ver:75}
2021-12-31 17:35:1.394,29487578,WWT.HD,9644,lrhg5o8w8tb7ba4wws@163.com,北京,192.02,"{""ismain"":0",level:84,ts:17,ver:52}
2021-12-31 17:35:1.394,30102569,PCM.M,3538,frs0cc1ana2mh2jz@yahoo.com.cn,广西,114.87,"{""ismain"":1",level:57,ts:89,ver:30}
2021-12-31 17:35:1.394,,,,,,,,,,
2021-12-31 17:35:1.394,21480154,WFT,8442,3l30sbor3hk6zj40f@0355.net,北京,71.97,"{""ismain"":0",level:37,ts:40,ver:61}
2021-12-31 17:35:1.394,23249266,WCT,4781,ok5oadxpmk@yahoo.com,上海,109.43,"{""ismain"":1",level:86,ts:13,ver:94}
2021-12-31 17:35:1.394,1291893,WFC,1858,rr0merbszgnxjjt@googlemail.com,北京,12.33,"{""ismain"":0",level:45,ts:33,ver:82}
2021-12-31 17:35:1.394,876106,WET,8945,ijdcnqvy0bk583g1lbg@163.net,上海,88.35,"{""ismain"":0",level:53,ts:84,ver:72}
2021-12-31 17:35:1.394,36326978,WWPS,8396,6djunjpqskgtet73y@163.net,湖北,96.68,"{""ismain"":0",level:43,ts:69,ver:40}
2021-12-31 17:35:1.394,21659296,WET,7578,mu3xeguzo@live.com,甘肃,119.49,"{""ismain"":0",level:14,ts:62,ver:98}
2021-12-31 17:35:1.394,659016,WFT.HD,9878,80hpy4s3cdoge@126.com,江西,111.24,"{""ismain"":1",level:31,ts:35,ver:95}
2021-12-31 17:35:1.394,36397128,WWPS,8860,2ucjwmg@gmail.com,北京,150.02,"{""ismain"":0",level:34,ts:66,ver:89}
2021-12-31 17:35:1.394,30962456,WMT.FM,7263,pwjtj0@163.net,江西,138.45,"{""ismain"":0",level:11,ts:63,ver:89}
2021-12-31 17:35:1.394,26964517,WWT,4187,8nk24zwg4515b@yahoo.com,广东,96.15,"{""ismain"":0",level:73,ts:60,ver:61}
2021-12-31 17:35:1.394,39836103,PCM.M,6742,lb2juh1r@126.com,上海,181.93,"{""ismain"":0",level:12,ts:32,ver:74}
2021-12-31 17:35:1.394,706675,PCM,9713,mph9gredhfua8okwrt1@263.net,浙江,82.65,"{""ismain"":0",level:86,ts:32,ver:83}
2021-12-31 17:35:1.394,678856,WFT.HD,4540,98u63u@3721.net,江苏,76.07,"{""ismain"":0",level:24,ts:15,ver:19}
2021-12-31 17:35:1.394,1201162,GEL,6232,7pcduasl@sohu.com,北京,58.72,"{""ismain"":0",level:28,ts:37,ver:49}
2021-12-31 17:35:1.394,779716,WFT.HD,1514,99mdfd90lj1jj8d3lv@yahoo.com,浙江,77.89,"{""ismain"":0",level:47,ts:52,ver:30}
2021-12-31 17:35:1.394,21624793,W3C,1770,1qwimvv@ask.com,上海,79.42,"{""ismain"":0",level:46,ts:63,ver:76}
2021-12-31 17:35:1.394,35196482,WFC,3293,k7bgfnakzf@sohu.com,黑龙江,97.41,"{""ismain"":0",level:62,ts:79,ver:92}
2021-12-31 17:35:1.394,25909965,WFT.Linux,3870,c8o8vz2acgo9kt2ep@googlemail.com,上海,156.5,"{""ismain"":1",level:67,ts:94,ver:29}
2021-12-31 17:35:1.394,1209592,GEL.M,7897,hdbl2b5esvdjbfzj5e@hotmail.com,北京,160.98,"{""ismain"":1",level:45,ts:30,ver:89}
2021-12-31 17:35:1.394,962693,PCM,7973,e6n8tt@263.net,安徽,155.5,"{""ismain"":1",level:87,ts:72,ver:41}
2021-12-31 17:35:1.394,26487361,GEL,5827,6cqsiz@aol.com,上海,177.87,"{""ismain"":0",level:97,ts:20,ver:12}
2021-12-31 17:35:1.394,724002,GEL,6222,sqrg9acnu4zhi48ye@3721.net,浙江,161.15,"{""ismain"":1",level:84,ts:90,ver:19}
2021-12-31 17:35:1.394,754288,WET,3212,u4wt2ffprp2k9lu@163.net,山东,176.86,"{""ismain"":1",level:68,ts:54,ver:76}
2021-12-31 17:35:1.394,23185083,WET,2279,btpfgl4prql@yeah.net,北京,171.44,"{""ismain"":1",level:72,ts:50,ver:77}
2021-12-31 17:35:1.394,21502715,WWPS,7442,802qruf07x@yeah.net,上海,63.38,"{""ismain"":0",level:75,ts:45,ver:34}
2021-12-31 17:35:1.394,29757496,WFT.Linux,8701,8a8x5d1e3c2w1c1teau1@live.com,浙江,115.51,"{""ismain"":0",level:17,ts:51,ver:59}
2021-12-31 17:35:1.394,21498788,WCT,3096,xnz874@163.net,上海,38.49,"{""ismain"":0",level:26,ts:62,ver:45}
2021-12-31 17:35:1.394,30045318,WFC,6948,75geb3on6gvl@qq.com,河南,121.41,"{""ismain"":0",level:25,ts:87,ver:90}
2021-12-31 17:35:1.394,37264648,WFC,7744,aj51vh2k@163.com,湖北,142.97,"{""ismain"":1",level:19,ts:82,ver:70}
2021-12-31 17:35:1.394,24229074,WWT,2306,ua45m@263.net,上海,94.99,"{""ismain"":0",level:24,ts:37,ver:51}
2021-12-31 17:35:1.394,961245,PCM,5711,dyx7tt@yahoo.com,江苏,196.66,"{""ismain"":0",level:93,ts:95,ver:59}
2021-12-31 17:35:1.394,32292711,WCT,6472,ec75gfgodke1qxeqh2@yahoo.com,江苏,187.03,"{""ismain"":1",level:69,ts:96,ver:29}
2021-12-31 17:35:1.394,23265998,WFT.HD,6849,1zzaz7sn3uc61jx8py@sina.com,黑龙江,34.42,"{""ismain"":0",level:42,ts:54,ver:51}
2021-12-31 17:35:1.394,749500,PCM.M,1147,mw6awc4uq@163.net,上海,175.8,"{""ismain"":1",level:65,ts:93,ver:45}
2021-12-31 17:35:1.394,30036361,WFT.HD,1607,yfevj2dre85ojnh4w@yahoo.com,浙江,9.67,"{""ismain"":0",level:56,ts:60,ver:57}
2021-12-31 17:35:1.394,30642178,W3C,9146,1ll8tsi@163.com,上海,134.81,"{""ismain"":1",level:15,ts:53,ver:74}
2021-12-31 17:35:1.394,862589,WMT.FM,4574,q5y9sx647vtlln@qq.com,北京,192.45,"{""ismain"":0",level:23,ts:48,ver:92}
2021-12-31 17:35:1.394,30349426,WFT,9039,3f8nqousni1ee3hsl65@sohu.com,江苏,120.11,"{""ismain"":1",level:85,ts:45,ver:68}
2021-12-31 17:35:1.394,769251,WMT.FM,2713,2rk2oo5dylhrs@yahoo.com,黑龙江,147.53,"{""ismain"":1",level:67,ts:40,ver:28}
2021-12-31 17:35:1.394,689730,WFT.Linux,8539,2nzr1enre1@live.com,北京,135.22,"{""ismain"":0",level:71,ts:30,ver:26}
2021-12-31 17:35:1.394,26232117,W3C,2850,xwxcv0b524ingt@gmail.com,广东,162.92,"{""ismain"":0",level:30,ts:99,ver:21}
2021-12-31 17:35:1.394,842641,W3C,9461,00ybf8e7g5y3lqf2wuhx@hotmail.com,湖北,9.81,"{""ismain"":1",level:49,ts:96,ver:31}
2021-12-31 17:35:1.394,20509991,WCT,7468,4whkyynoyc2@ask.com,山东,169.87,"{""ismain"":0",level:73,ts:28,ver:89}
2021-12-31 17:35:1.394,32109915,WFT.Linux,8267,71tfesgpg0zxhfjhk@aol.com,河北,172.91,"{""ismain"":0",level:38,ts:98,ver:93}
2021-12-31 17:35:1.394,38298718,WFT.Linux,2964,sbj63jrhw0@0355.net,甘肃,164.13,"{""ismain"":0",level:31,ts:92,ver:50}
2021-12-31 17:35:1.394,23263670,PCM,9444,ccu6xq1g92ofuobh0z5@sina.com,江苏,101.86,"{""ismain"":0",level:47,ts:10,ver:66}
2021-12-31 17:35:1.394,26080134,PCM.M,9304,6ywdflie@qq.com,浙江,155.66,"{""ismain"":1",level:41,ts:36,ver:52}
2021-12-31 17:35:1.394,36482572,WET,1964,y65ik52eygy69rkt8xos@sohu.com,北京,39.13,"{""ismain"":0",level:23,ts:43,ver:83}
2021-12-31 17:35:1.394,987169,WMT.FM,4912,92ooqb8q315a0vodf@aol.com,黑龙江,102.19,"{""ismain"":1",level:12,ts:34,ver:24}
2021-12-31 17:35:1.394,21367369,WFT.HD,5337,gb3t01@yahoo.com.cn,北京,20.43,"{""ismain"":0",level:68,ts:11,ver:34}
2021-12-31 17:35:1.522,747922,W3C,3180,bhix7w@msn.com,江苏,127.35,"{""ismain"":1",level:88,ts:44,ver:33}
2021-12-31 17:35:1.522,30314973,GEL,5485,vkm01@hotmail.com,北京,170.82,"{""ismain"":0",level:43,ts:58,ver:81}
2021-12-31 17:35:1.522,23400936,W3C,9597,5agcpt01wfa1h@263.net,江苏,167.19,"{""ismain"":1",level:86,ts:98,ver:24}
2021-12-31 17:35:1.522,702041,WFT.HD,2429,qlvd15ohn@126.com,上海,191.82,"{""ismain"":1",level:54,ts:20,ver:58}
2021-12-31 17:35:1.522,21718865,WWT.HD,1144,cbu4qjlq1@live.com,上海,104.58,"{""ismain"":0",level:66,ts:73,ver:56}
2021-12-31 17:35:1.522,21380142,GEL.M,1753,geesea71v4upz@hotmail.com,广东,50.75,"{""ismain"":0",level:76,ts:19,ver:83}
